Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
3953.000,663,0.713,0.713091
3953.000,663,0.713,0.713091
3969.000,663,0.713,0.713000
3969.000,663,0.713,0.713000
3969.000,663,0.713,0.713000
3985.000,663,0.713,0.713091
3985.000,663,0.713,0.713182
3985.000,663,0.713,0.713182
4000.000,663,0.713,0.713182
4000.000,663,0.713,0.713273
4000.000,664,0.714,0.713273
4016.000,664,0.714,0.713364
4016.000,663,0.713,0.713364
4016.000,663,0.713,0.713364
4032.000,664,0.714,0.713364
4032.000,663,0.713,0.713364
4032.000,664,0.714,0.713273
4047.000,663,0.713,0.713273
4047.000,663,0.713,0.713273
4047.000,663,0.713,0.713273
4063.000,663,0.713,0.713273
4063.000,663,0.713,0.713273
4063.000,664,0.714,0.713273
4078.000,663,0.713,0.713273
4078.000,663,0.713,0.713364
4078.000,664,0.714,0.713455
4078.000,663,0.713,0.713545
4094.000,664,0.714,0.713636
4094.000,663,0.713,0.713636
4094.000,664,0.714,0.713727
4110.000,664,0.714,0.713818
4110.000,664,0.714,0.713818
4110.000,664,0.714,0.713909
4125.000,664,0.714,0.713909
4125.000,664,0.714,0.714000
4125.000,664,0.714,0.714000
4141.000,664,0.714,0.714000
4141.000,664,0.714,0.713909
4157.000,664,0.714,0.713818
4157.000,664,0.714,0.713818
4157.000,664,0.714,0.713727
4157.000,664,0.714,0.713727
4172.000,663,0.713,0.713727
4172.000,663,0.713,0.713727
4172.000,664,0.714,0.713636
4188.000,663,0.713,0.713636
4188.000,664,0.714,0.713636
4188.000,664,0.714,0.713636
4203.000,664,0.714,0.713727
4203.000,663,0.713,0.713818
4203.000,664,0.714,0.713818
4219.000,664,0.714,0.713909
4219.000,664,0.714,0.713909
4219.000,664,0.714,0.713909
4235.000,664,0.714,0.713909
4235.000,664,0.714,0.714000
4235.000,664,0.714,0.714000
4250.000,664,0.714,0.714000
4250.000,664,0.714,0.714000
4250.000,664,0.714,0.714000
4266.000,664,0.714,0.714000
4266.000,664,0.714,0.714000
4266.000,664,0.714,0.714000
4266.000,664,0.714,0.714000
4282.000,664,0.714,0.714000
4282.000,664,0.714,0.714000
4282.000,664,0.714,0.714000
4297.000,664,0.714,0.714000
4297.000,664,0.714,0.714000
4297.000,664,0.714,0.714000
4313.000,664,0.714,0.714000
4313.000,664,0.714,0.714000
4313.000,664,0.714,0.714000
4328.000,664,0.714,0.714000
4328.000,664,0.714,0.714000
4328.000,664,0.714,0.714091
4344.000,664,0.714,0.714091
4344.000,664,0.714,0.714091
4344.000,664,0.714,0.714091
4360.000,664,0.714,0.714091
4360.000,665,0.715,0.714091
4375.000,664,0.714,0.714091
4375.000,664,0.714,0.714182
4375.000,664,0.714,0.714182
4375.000,664,0.714,0.714182
4391.000,664,0.714,0.714182
4391.000,664,0.714,0.714182
4391.000,665,0.715,0.714182
